"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $92.00","BTC","2","$8.97","($1,794.00)"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $93.00","STO","2","$9.39","$1,877.94"
"1/10/2023","1/10/2023","1/11/2023","AMZN","AMZN 7/21/2023 Put $90.00","BTC","2","$10.02","($2,004.00)"
"1/10/2023","1/10/2023","1/11/2023","AMZN","AMZN 6/16/2023 Put $92.00","STO","2","$10.45","$2,089.94"
"1/10/2023","1/10/2023","1/12/2023","BA","Boeing
CUSIP: 097023105","Buy","0.049931","$204.48","($10.21)"
"1/9/2023","1/9/2023","1/9/2023","","ACH Deposit","ACH","","","$400.00"
"1/9/2023","1/9/2023","1/9/2023","","Transfer from Brokerage to Spending","XENT","","","($400.00)"
"1/9/2023","1/9/2023","1/9/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$0.93"
"1/9/2023","1/9/2023","1/9/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.28"
"1/9/2023","1/9/2023","1/10/2023","TNA","TNA 1/13/2023 Put $31.50","STO","1","$0.33","$32.98"
"1/9/2023","1/9/2023","1/10/2023","BTBT","BTBT 1/20/2023 Put $0.50","BTC","1","$0.01","($1.00)"
"1/9/2023","1/9/2023","1/10/2023","BTBT","BTBT 2/17/2023 Put $1.00","STO","1","$0.21","$20.98"
"1/9/2023","1/9/2023","1/10/2023","AMZN","AMZN 7/21/2023 Put $90.00","STO","2","$10.32","$2,063.94"
"1/9/2023","1/9/2023","1/10/2023","AMZN","AMZN 1/19/2024 Put $84.00","BTC","2","$10.22","($2,044.00)"
"1/9/2023","1/9/2023","1/10/2023","AMD","AMD 6/16/2023 Put $60.00","BTC","1","$5.09","($509.00)"
"1/9/2023","1/9/2023","1/10/2023","AMD","AMD 2/3/2023 Put $70.00","STO","1","$5.14","$513.97"
"1/9/2023","1/9/2023","1/10/2023","AAPL","AAPL 4/21/2023 Put $135.00","STO","1","$10.15","$1,014.96"
"1/9/2023","1/9/2023","1/10/2023","AAPL","AAPL 6/16/2023 Put $130.00","BTC","1","$9.90","($990.00)"
"1/6/2023","1/6/2023","1/9/2023","AAL","AAL 1/6/2023 Call $13.00","OASGN","1","",""
"1/6/2023","1/6/2023","1/10/2023","AAL","American Airlines
CUSIP: 02376R102
1 AAL Option Assigned","Sell","100","$13.00","$1,299.96"
"1/6/2023","1/6/2023","1/6/2023","","ACH Deposit","ACH","","","$500.00"
"1/6/2023","1/6/2023","1/9/2023","AAPL","AAPL 6/16/2023 Put $130.00","STO","1","$10.74","$1,073.96"
"1/6/2023","1/6/2023","1/9/2023","AAPL","AAP
L 9/15/2023 Put $125.00","BTC","1","$10.69","($1,069.00)"
"1/6/2023","1/6/2023","1/9/2023","UBER","UBER 1/27/2023 Put $28.00","STO","1","$2.15","$214.98"
"1/6/2023","1/6/2023","1/9/2023","UBER","UBER 3/17/2023 Put $25.00","BTC","1","$1.88","($188.00)"
"1/6/2023","1/6/2023","1/6/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"1/6/2023","1/6/2023","1/6/2023","","Ethereum Gift","T/A","","","($50.00)"
"1/6/2023","1/6/2023","1/9/2023","VZ","VZ 1/13/2023 Put $42.50","STO","1","$1.01","$100.98"
"1/5/2023","1/5/2023","1/6/2023","AMD","AMD 6/16/2023 Put $60.00","STO","1","$6.90","$689.97"
"1/5/2023","1/5/2023","1/6/2023","AMD","AMD 2/17/2023 Put $65.00","BTC","1","$6.00","($600.00)"
"1/4/2023","1/4/2023","1/5/2023","AAPL","AAPL 1/13/2023 Put $127.00","STO","1","$2.94","$293.98"
"1/4/2023","1/4/2023","1/5/2023","AAPL","AAPL 1/13/2023 Put $126.00","BTC","1","$2.55","($255.00)"
"1/3/2023","1/3/2023","1/4/2023","AAL","AAL 1/6/2023 Call $13.00","STO","1","$0.10","$9.98"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 1/6/2023 Put $127.00","BTC","1","$3.70","($370.00)"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 1/13/2023 Put $126.00","STO","1","$4.40","$439.97"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 5/19/2023 Put $130.00","BTC","1","$13.17","($1,317.00)"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 9/15/2023 Put $125.00","STO","1","$13.35","$1,334.95"
"1/3/2023","1/3/2023","1/3/2023","","ACH Deposit","ACH","","","$2,000.00"
"1/3/2023","1/3/2023","1/5/2023","BA","Boeing
CUSIP: 097023105","Buy","0.037013","$192.95","($7.14)"
"1/3/2023","1/3/2023","1/3/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$3.57"
"1/3/2023","1/3/2023","1/3/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$3.57"
"12/30/2022","12/30/2022","1/3/2023","AAL","Option Expiration for AAL 12/30/2022 Call $13.00","OEXP","1","",""
"12/30/2022","12/30/2022","12/30/2022","","ACH Deposit","ACH","","","$1,000.00"
"12/30/2022","12/30/2022","12/30/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"12/30/2022","12/30/2022","1/3/2023","TNA","TNA 12/30/2022 Put $31.00","BTC","1","$0.05","($5.00)"
"12/28/2022","12/28/2022","12/29/2022","AAPL","AAPL 12/30/2022 Put $129.00","BTC","1","$3.14","($314.00)"
"12/28/2022","12/28/2022","12/29/2022","AAPL","AAPL 1/6/2023 Put $127.00","STO","1","$3.37","$336.98"
"12/28/2022","12/28/2022","12/29/2022","AMD","AMD 2/3/2023 Put $66.00","BTC","1","$6.52","($652.00)"
"12/28/2022","12/28/2022","12/29/2022","AMD","AMD 2/17/2023 Put $65.00","STO","1","$6.62","$661.97"
"12/28/2022","12/28/2022","12/29/2022","AMZN","AMZN 1/19/2024 Put $84.00","STO","2","$13.20","$2,639.92"
"12/28/2022","12/28/2022","12/29/2022","AMZN","AMZN 10/20/2023 Put $85.00","BTC","2","$12.66","($2,532.00)"
"12/28/2022","12/28/2022","12/29/2022","AAPL","AAPL 12/30/2022 Put $129.00","STO","1","$1.12","$111.98"
"12/28/2022","12/28/2022","12/30/2022","NVDA","NVIDIA
CUSIP: 67066G104","Sell","100","$141.45","$14,144.66"
"12/28/2022","12/28/2022","12/29/2022","NVDA","NVDA 12/30/2022 Call $157.50","BTC","1","$0.10","($10.00)"
"12/27/2022","12/27/2022","12/28/2022","AMD","AMD 1/20/2023 Put $67.00","BTC","1","$5.18","($518.00)"
"12/27/2022","12/27/2022","12/28/2022","AMD","AMD 2/3/2023 Put $66.00","STO","1","$5.68","$567.97"
"12/27/2022","12/27/2022","12/28/2022","TNA","TNA 12/30/2022 Put $31.00","STO","1","$0.50","$49.98"
"12/27/2022","12/27/2022","12/28/2022","AAPL","AAPL 2/17/2023 Put $135.00","BTC","1","$9.86","($986.00)"
"12/27/2022","12/27/2022","12/28/2022","AAPL","AAPL 5/19/2023 Put $130.00","STO","1","$10.89","$1,088.96"
"12/27/2022","12/27/2022","12/28/2022","BTBT","BTBT 1/20/2023 Put $0.50","STO","1","$0.02","$1.98"
"12/27/2022","12/27/2022","12/28/2022","SKLZ","SKLZ 5/19/2023 Put $0.50","STO","1","$0.12","$11.98"
"12/27/2022","12/27/2022","12/27/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.04"
"12/27/2022","12/27/2022","12/27/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$8.15"
"12/23/2022","12/23/2022","12/27/2022","AAL","AAL 12/30/2022 Call $13.00","STO","1","$0.11","$10.98"
"12/23/2022","12/23/2022","12/27/2022","AAL","AAL 12/23/2022 Call $13.00","BTC","1","$0.01","($1.00)"
"12/23/2022","12/23/2022","12/27/2022","NVDA","NVDA 12/30/2022 Call $157.50","STO","1","$1.49","$148.98"
"12/23/2022","12/23/2022","12/27/2022","AMZN","AMZN 6/16/2023 Put $88.00","BTC","2","$11.35","($2,270.00)"
"12/23/2022","12/23/2022","12/27/2022","AMZN","AMZN 10/20/2023 Put $85.00","STO","2","$11.70","$2,339.93"
"12/23/2022","12/23/2022","12/27/2022","UBER","UBER 3/17/2023 Put $25.00","STO","1","$2.87","$286.98"
"12/23/2022","12/23/2022","12/27/2022","UBER","UBER 1/6/2023 Put $27.00","BTC","1","$2.75","($275.00)"
"12/22/2022","12/22/2022","12/23/2022","NVDA","NVDA 1/6/2023 Call $162.50","BTC","1","$2.40","($240.00)"
"12/22/2022","12/22/2022","12/23/2022","NVDA","NVDA 1/6/2023 Call $162.50","STO","1","$2.76","$275.98"
"12/22/2022","12/22/2022","12/23/2022","AMD","AMD 1/20/2023 Put $67.00","STO","1","$5.57","$556.97"
"12/22/2022","12/22/2022","12/23/2022","AMD","AMD 1/6/2023 Put $68.00","BTC","1","$5.34","($534.00)"
"12/21/2022","12/21/2022","12/22/2022","NVDA","NVDA 12/23/2022 Call $170.00","BTC","1","$0.80","($80.00)"
"12/21/2022","12/21/2022","12/22/2022","NVDA","NVDA 12/23/2022 Call $170.00","STO","1","$0.81","$80.98"
"12/21/2022","12/21/2022","12/22/2022","AMD","AMD 1/13/2023 Put $66.00","BTC","1","$2.56","($256.00)"
"12/21/2022","12/21/2022","12/22/2022","AMD","AMD 1/6/2023 Put $68.00","STO","1","$2.76","$275.98"
"12/21/2022","12/21/2022","12/22/2022","AAL","AAL 12/23/2022 Call $13.00","STO","1","$0.19","$18.98"
"12/21/2022","12/21/2022","12/21/2022","","Gold Fee","GOLD","","","($5.00)"
"12/20/2022","12/20/2022","12/21/2022","BTBT","BTBT 1/20/2023 Call $1.00","STO","1","$0.01","$0.98"
"12/20/2022","12/20/2022","12/21/2022","SKLZ","SKLZ 5/19/2023 Call $1.00","STO","1","$0.10","$9.98"
"12/20/2022","12/20/2022","12/20/2022","","ACH Deposit","ACH","","","$1,000.00"
"12/20/2022","12/20/2022","12/20/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"12/19/2022","12/19/2022","12/20/2022","AAPL","AAPL 12/23/2022 Put $141.00","BTC","1","$8.62","($862.00)"
"12/19/2022","12/19/2022","12/20/2022","AAPL","AAPL 2/17/2023 Put $135.00","STO","1","$8.80","$879.96"
"12/19/2022","12/19/2022","12/20/2022","AMD","AMD 1/13/2023 Put $66.00","STO","1","$4.15","$414.98"
"12/19/2022","12/19/2022","12/20/2022","AMD","AMD 12/30/2022 Put $67.00","BTC","1","$3.50","($350.00)"
"12/19/2022","12/19/2022","12/19/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.67"
"12/19/2022","12/19/2022","12/19/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$10.67"
"12/16/2022","12/16/2022","12/19/2022","BTBT","Option Expiration for BTBT 12/16/2022 Call $1.00","OEXP","1","",""
"12/16/2022","12/16/2022","12/19/2022","SKLZ","Option Expiration for SKLZ 12/16/2022 Call $1.00","OEXP","1","",""
"12/16/2022","12/16/2022","12/19/2022","AAL","AAL 12/16/2022 Put $13.00","OASGN","1","",""
"12/16/2022","12/16/2022","12/20/2022","AAL","American Airlines
CUSIP: 02376R102
1 AAL Option Assigned","Buy","100","$13.00","($1,300.00)"
"12/16/2022","12/16/2022","12/19/2022","NVDA","NVDA 12/16/2022 Put $170.00","OASGN","1","",""
"12/16/2022","12/16/2022","12/20/2022","NVDA","NVIDIA
CUSIP: 67066G104
1 NVDA Option Assigned","Buy","100","$170.00","($17,000.00)"
"12/16/2022","12/16/2022","12/19/2022","UBER","UBER 1/6/2023 Put $27.00","STO","1","$1.80","$179.98"
"12/16/2022","12/16/2022","12/19/2022","UBER","UBER 12/16/2022 Put $27.50","BTC","1","$1.67","($167.00)"
"12/16/2022","12/16/2022","12/19/2022","AMD","AMD 12/30/2022 Put $67.00","STO","1","$3.30","$329.98"
"12/16/2022","12/16/2022","12/19/2022","AMD","AMD 12/16/2022 Put $68.00","BTC","1","$2.92","($292.00)"
"12/16/2022","12/16/2022","12/19/2022","AAPL","AAPL 12/23/2022 Put $141.00","STO","1","$6.65","$664.97"
"12/16/2022","12/16/2022","12/19/2022","AAPL","AAPL 12/16/2022 Put $141.00","BTC","1","$6.15","($615.00)"
"12/14/2022","12/14/2022","12/15/2022","UBER","UBER 12/16/2022 Put $27.50","STO","1","$0.42","$41.98"
"12/14/2022","12/14/2022","12/15/2022","AAL","AAL 12/16/2022 Put $13.00","STO","1","$0.08","$7.98"
"12/14/2022","12/14/2022","12/15/2022","AMD","AMD 12/16/2022 Put $68.00","STO","1","$0.76","$75.98"
"12/14/2022","12/14/2022","12/15/2022","AAPL","AAPL 12/16/2022 Put $141.00","STO","1","$0.97","$96.98"
"12/14/2022","12/14/2022","12/15/2022","NVDA","NVDA 12/16/2022 Put $170.00","STO","1","$1.02","$101.98"
"12/14/2022","12/14/2022","12/14/2022","","ACH Deposit","ACH","","","$25,000.00"
"12/12/2022","12/12/2022","12/12/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.09"
"12/12/2022","12/12/2022","12/12/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$8.36"
"12/12/2022","12/12/2022","12/13/2022","AMZN","AMZN 3/17/2023 Put $92.00","BTC","2","$9.82","($1,964.00)"
"12/12/2022","12/12/2022","12/13/2022","AMZN","AMZN 6/16/2023 Put $88.00","STO","2","$10.04","$2,007.94"
"12/12/2022","12/12/2022","12/13/2022","BTBT","BTBT 12/16/2022 Call $1.00","STO","1","$0.01","$0.98"
"12/12/2022","12/12/2022","12/13/2022","SKLZ","SKLZ 12/16/2022 Call $1.00","STO","1","$0.01","$0.98"
"12/12/2022","12/12/2022","12/12/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"12/9/2022","12/9/2022","12/12/2022","BTBT","Option Expiration for BTBT 12/9/2022 Call $1.00","OEXP","1","",""
"12/9/2022","12/9/2022","12/12/2022","SKLZ","Option Expiration for SKLZ 12/9/2022 Call $1.00","OEXP","1","",""
"12/9/2022","12/9/2022","12/12/2022","NVDA","NVDA 12/9/2022 Put $165.00","BTC","1","$0.02","($2.00)"
"12/6/2022","12/6/2022","12/7/2022","AMZN","AMZN 3/17/2023 Put $92.00","STO","2","$9.38","$1,875.94"
"12/6/2022","12/6/2022","12/7/2022","AMZN","AMZN 1/20/2023 Put $95.00","BTC","2","$8.45","($1,690.00)"
"12/5/2022","12/5/2022","12/5/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.76"
"12/5/2022","12/5/2022","12/5/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$11.05"
"12/5/2022","12/5/2022","12/6/2022","AMZN","AMZN 1/6/2023 Put $96.00","BTC","2","$6.30","($1,260.00)"
"12/5/2022","12/5/2022","12/6/2022","AMZN","AMZN 1/20/2023 Put $95.00","STO","2","$6.50","$1,299.96"
"12/5/2022","12/5/2022","12/6/2022","BTBT","BTBT 12/9/2022 Call $1.00","STO","1","$0.01","$0.98"
"12/5/2022","12/5/2022","12/6/2022","NVDA","NVDA 12/9/2022 Put $165.00","STO","1","$2.30","$229.98"
"12/5/2022","12/5/2022","12/6/2022","SKLZ","SKLZ 12/9/2022 Call $1.00","STO","1","$0.03","$2.98"
"12/2/2022","12/2/2022","12/5/2022","SKLZ","Option Expiration for SKLZ 12/2/2022 Call $1.00","OEXP","1","",""
"12/2/2022","12/2/2022","12/5/2022","BTBT","Option Expiration for BTBT 12/2/2022 Call $1.00","OEXP","1","",""
"12/2/2022","12/2/2022","12/5/2022","AMZN","AMZN 1/6/2023 Put $96.00","STO","1","$5.19","$518.97"
"12/2/2022","12/2/2022","12/5/2022","AMZN","AMZN 1/6/2023 Put $96.00","STO","1","$5.19","$518.97"
"12/2/2022","12/2/2022","12/5/2022","AMZN","AMZN 12/23/2022 Put $97.00","BTC","1","$5.00","($500.00)"
"12/2/2022","12/2/2022","12/5/2022","AMZN","AMZN 12/23/2022 Put $97.00","BTC","1","$5.00","($500.00)"
"12/2/2022","12/2/2022","12/2/2022","","ACH Deposit","ACH","","","$1,200.00"
"12/2/2022","12/2/2022","12/2/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"12/2/2022","12/2/2022","12/5/2022","NVDA","NVDA 12/2/2022 Put $162.50","BTC","1","$0.02","($2.00)"
"12/1/2022","12/1/2022","12/2/2022","AMZN","AMZN 12/30/2022 Put $96.00","BTC","2","$3.81","($762.00)"
"12/1/2022","12/1/2022","12/2/2022","AMZN","AMZN 12/23/2022 Put $97.00","STO","2","$3.89","$777.97"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 12/30/2022 Put $96.00","STO","1","$4.64","$463.97"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 1/20/2023 Put $93.00","BTC","1","$4.56","($456.00)"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 12/30/2022 Put $96.00","STO","1","$4.63","$462.97"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 1/20/2023 Put $93.00","BTC","1","$4.55","($455.00)"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 1/20/2023 Put $93.00","STO","2","$6.15","$1,229.96"
"11/30/2022","11/30/2022","12/1/2022","AMZN","AMZN 1/6/2023 Put $94.00","BTC","2","$5.92","($1,184.00)"
"11/29/2022","11/29/2022","11/30/2022","AMZN","AMZN 12/23/2022 Put $95.00","BTC","2","$5.05","($1,010.00)"
"11/29/2022","11/29/2022","11/30/2022","AMZN","AMZN 1/6/2023 Put $94.00","STO","2","$5.26","$1,051.96"
"11/28/2022","11/28/2022","11/28/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$1.12"
"11/28/2022","11/28/2022","11/28/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$5.60"
"11/28/2022","11/28/2022","11/29/2022","NVDA","NVDA 12/2/2022 Put $162.50","STO","1","$3.85","$384.98"
"11/28/2022","11/28/2022","11/29/2022","SKLZ","SKLZ 12/2/2022 Call $1.00","STO","1","$0.03","$2.98"
"11/28/2022","11/28/2022","11/29/2022","BTBT","BTBT 12/2/2022 Call $1.00","STO","1","$0.02","$1.98"
"11/25/2022","11/25/2022","11/28/2022","SKLZ","Option Expiration for SKLZ 11/25/2022 Call $1.00","OEXP","1","",""
"11/25/2022","11/25/2022","11/28/2022","BTBT","Option Expiration for BTBT 11/25/2022 Call $1.00","OEXP","1","",""
"11/25/2022","11/25/2022","11/28/2022","BTBT","BTBT 11/25/2022 Call $1.00","STO","1","$0.01","$0.98"
"11/23/2022","11/23/2022","11/25/2022","BTBT","BTBT 11/25/2022 Put $1.00","OASGN","1","",""
"11/23/2022","11/23/2022","11/28/2022","BTBT","Bit Digital
CUSIP: G1144A105
1 BTBT Option Assigned","Buy","100","$1.00","($100.00)"
"11/23/2022","11/23/2022","11/25/2022","AMZN","AMZN 12/23/2022 Put $95.00","STO","1","$4.63","$462.97"
"11/23/2022","11/23/2022","11/25/2022","AMZN","AMZN 12/23/2022 Put $95.00","STO","1","$4.64","$463.97"
"11/23/2022","11/23/2022","11/25/2022","AMZN","AMZN 1/20/2023 Put $91.00","BTC","1","$4.39","($439.00)"
"11/23/2022","11/23/2022","11/25/2022","AMZN","AMZN 1/20/2023 Put $91.00","BTC","1","$4.38","($438.00)"
"11/23/2022","11/23/2022","11/23/2022","","ACH Deposit","ACH","","","$1,000.00"
"11/23/2022","11/23/2022","11/23/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"11/23/2022","11/23/2022","11/25/2022","NVDA","NVDA 11/25/2022 Put $152.50","BTC","1","$0.07","($7.00)"
"11/21/2022","11/21/2022","11/21/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$1.77"
"11/21/2022","11/21/2022","11/21/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$7.08"
"11/21/2022","11/21/2022","11/22/2022","AMZN","AMZN 1/20/2023 Put $91.00","STO","2","$5.60","$1,119.96"
"11/21/2022","11/21/2022","11/22/2022","AMZN","AMZN 12/16/2022 Put $94.00","BTC","2","$5.37","($1,074.00)"
"11/21/2022","11/21/2022","11/22/2022","NVDA","NVDA 11/25/2022 Put $152.50","STO","1","$2.76","$275.98"
"11/21/2022","11/21/2022","11/22/2022","BTBT","BTBT 11/25/2022 Put $1.00","STO","1","$0.07","$6.98"
"11/21/2022","11/21/2022","11/22/2022","SKLZ","SKLZ 11/25/2022 Call $1.00","STO","1","$0.05","$4.98"
"11/21/2022","11/21/2022","11/21/2022","","Gold Fee","GOLD","","","($5.00)"
"11/21/2022","11/21/2022","11/21/2022","","ACH Withdrawal","ACH","","","($3,400.00)"
"11/18/2022","11/18/2022","11/21/2022","SKLZ","SKLZ 11/18/2022 Put $1.00","OASGN","1","",""
"11/18/2022","11/18/2022","11/22/2022","SKLZ","Skillz
CUSIP: 83067L109
1 SKLZ Option Assigned","Buy","100","$1.00","($100.00)"
"11/18/2022","11/18/2022","11/21/2022","BTBT","Option Expiration for BTBT 11/18/2022 Put $1.00","OEXP","1","",""
"11/18/2022","11/18/2022","11/21/2022","XOM","XOM 11/18/2022 Put $112.00","BTC","1","$0.10","($10.00)"
"11/18/2022","11/18/2022","11/21/2022","AMZN","AMZN 12/9/2022 Put $95.00","BTC","2","$4.47","($894.00)"
"11/18/2022","11/18/2022","11/21/2022","AMZN","AMZN 12/16/2022 Put $94.00","STO","2","$4.72","$943.96"
"11/18/2022","11/18/2022","11/21/2022","AMD","AMD 11/18/2022 Put $72.00","BTC","1","$0.10","($10.00)"
"11/18/2022","11/18/2022","11/21/2022","AMZN","AMZN 12/9/2022 Put $95.00","STO","2","$4.35","$869.97"
"11/18/2022","11/18/2022","11/21/2022","AMZN","AMZN 12/2/2022 Put $96.00","BTC","2","$4.30","($860.00)"
"11/17/2022","11/17/2022","11/18/2022","AMZN","AMZN 12/2/2022 Put $96.00","STO","2","$4.25","$849.97"
"11/17/2022","11/17/2022","11/18/2022","AMZN","AMZN 11/25/2022 Put $97.00","BTC","2","$4.00","($800.00)"
"11/17/2022","11/17/2022","11/18/2022","AMZN","AMZN 11/18/2022 Put $97.50","BTC","2","$2.12","($424.00)"
"11/17/2022","11/17/2022","11/18/2022","AMZN","AMZN 11/25/2022 Put $97.00","STO","2","$2.95","$589.97"
"11/17/2022","11/17/2022","11/18/2022","BTBT","BTBT 11/18/2022 Put $1.00","STO","1","$0.02","$1.98"
"11/17/2022","11/17/2022","11/18/2022","SKLZ","SKLZ 11/18/2022 Put $1.00","STO","1","$0.02","$1.98"
"11/15/2022","11/15/2022","11/16/2022","XOM","XOM 11/18/2022 Put $112.00","STO","1","$1.03","$102.98"
"11/14/2022","11/14/2022","11/14/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$3.50"
"11/14/2022","11/14/2022","11/14/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$8.75"
"11/14/2022","11/14/2022","11/14/2022","","ACH Deposit","ACH","","","$1,500.00"
"11/14/2022","11/14/2022","11/14/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"11/14/2022","11/14/2022","11/15/2022","AMD","AMD 11/18/2022 Put $72.00","STO","1","$1.13","$112.98"
"11/11/2022","11/11/2022","11/14/2022","BTBT","Option Expiration for BTBT 11/11/2022 Put $1.00","OEXP","1","",""
"11/11/2022","11/11/2022","11/14/2022","AAL","Option Expiration for AAL 11/11/2022 Put $14.00","OEXP","1","",""
"11/11/2022","11/11/2022","11/14/2022","AAL","AAL 11/11/2022 Call $14.50","OASGN","1","",""
"11/11/2022","11/11/2022","11/15/2022","AAL","American Airlines
CUSIP: 02376R102
1 AAL Option Assigned","Sell","100","$14.50","$1,449.95"
"11/11/2022","11/11/2022","11/14/2022","NVDA","NVDA 11/11/2022 Put $150.00","BTC","1","$0.35","($35.00)"
"11/10/2022","11/10/2022","11/14/2022","AAL","AAL 11/11/2022 Put $14.00","STO","1","$0.02","$1.98"
"11/10/2022","11/10/2022","11/14/2022","NVDA","NVDA 11/11/2022 Put $150.00","STO","1","$0.63","$62.98"
"11/10/2022","11/10/2022","11/14/2022","AMZN","AMZN 11/18/2022 Put $97.50","STO","2","$2.92","$583.97"
"11/10/2022","11/10/2022","11/14/2022","AMZN","AMZN 12/23/2022 Put $89.00","BTC","2","$2.55","($510.00)"
"11/10/2022","11/10/2022","11/15/2022","SPHD","Invesco S&P 500 High Dividend Low Volatility ETF
CUSIP: 46138E362","Sell","1","$44.00","$44.00"
"11/10/2022","11/10/2022","11/14/2022","NVDA","NVDA 11/11/2022 Put $138.00","BTC","1","$0.14","($14.00)"
"11/9/2022","11/9/2022","11/10/2022","AMZN","AMZN 12/23/2022 Put $89.00","STO","2","$6.68","$1,335.95"
"11/9/2022","11/9/2022","11/10/2022","AMZN","AMZN 11/18/2022 Put $92.00","BTC","2","$6.58","($1,316.00)"
"11/8/2022","11/8/2022","11/9/2022","BTBT","BTBT 11/11/2022 Put $1.00","STO","1","$0.04","$3.98"
"11/7/2022","11/7/2022","11/7/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$3.46"
"11/7/2022","11/7/2022","11/8/2022","AAL","AAL 11/11/2022 Call $14.50","STO","1","$0.20","$19.98"
"11/7/2022","11/7/2022","11/7/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$11.54"
"11/7/2022","11/7/2022","11/8/2022","NVDA","NVDA 11/11/2022 Put $138.00","STO","1","$3.00","$299.98"
"11/7/2022","11/7/2022","11/7/2022","","ACH Deposit","ACH","","","$6,000.00"
"11/7/2022","11/7/2022","11/7/2022","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"11/7/2022","11/7/2022","11/8/2022","AMZN","AMZN 11/18/2022 Put $92.00","STO","2","$4.35","$869.97"
"11/7/2022","11/7/2022","11/8/2022","AMZN","AMZN 11/11/2022 Put $93.00","BTC","2","$4.30","($860.00)"
"11/4/2022","11/4/2022","11/7/2022","AAL","Option Expiration for AAL 11/4/2022 Call $14.50","OEXP","1","",""
"11/4/2022","11/4/2022","11/7/2022","NVDA","NVDA 11/4/2022 Put $135.00","BTC","1","$0.11","($11.00)"
"11/3/2022","11/3/2022","11/4/2022","AMZN","AMZN 11/4/2022 Put $94.00","BTC","2","$4.46","($892.00)"
"11/3/2022","11/3/2022","11/4/2022","AMZN","AMZN 11/11/2022 Put $93.00","STO","2","$4.76","$951.96"
"11/2/2022","11/2/2022","11/3/2022","NVDA","NVDA 11/4/2022 Put $135.00","STO","1","$1.30","$129.98"
"11/2/2022","11/2/2022","11/2/2022","","ACH Deposit","ACH","","","$3,000.00"
"11/2/2022","11/2/2022","11/3/2022","AMZN","AMZN 11/4/2022 Put $94.00","STO","1","$1.09","$108.98"
"11/2/2022","11/2/2022","11/3/2022","AMZN","AMZN 11/4/2022 Put $94.00","STO","1","$1.09","$108.98"
"10/31/2022","10/31/2022","10/31/2022","CIM","Cash Div: R/D 2022-09-30 P/D 2022-10-31 - 100 shares at 0.23","CDIV","","","$23.00"
"10/31/2022","10/31/2022","10/31/2022","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.84"
"10/31/2022","10/31/2022","10/31/2022","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$14.22"
